"ppt","type","trialNo","subjectGroup","condition1","title","content","trialText","head","stimFormat","pageBreak","stim1","stim2","key","ITI","ISI","presTime","random","randomBlock","feedbackIncorrect","feedbackCorrect","button1","button2","keyboard","responseType","responseOptions","orderPres","orderFile","timestamp","response","RT","correct","responseCode"
"PDESHCYXVTTQ","test",10,0,"RWA","na","na","People ought to put less attention to the Bible and religion instead they ought to develop their own moral standards.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",41,92,731587,4,6205,0,NA
"PDESHCYXVTTQ","test",1,0,"RWA","na","na","Our country needs a powerful leader in order to destroy the radical and immoral currents prevailing in society today.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",42,83,736764,4,4670,0,NA
"PDESHCYXVTTQ","test",13,0,"RWA","na","na","Facts show that we have to be harder against crime and sexual immorality in order to uphold law and order.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",43,95,742283,6,5013,0,NA
"PDESHCYXVTTQ","test",3,0,"RWA","na","na","The old-fashioned ways and old-fashioned values still show the best way to live.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",44,85,747628,4,4838,0,NA
"PDESHCYXVTTQ","test",7,0,"RWA","na","na","It would be best if newspapers were censored so that people would not be able to get hold of destructive and disgusting material.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",45,89,752556,5,4420,0,NA
"PDESHCYXVTTQ","test",9,0,"RWA","na","na","Our forefathers ought to be honored more for the way they have built our society at the same time we ought to put an end to those forces destroying it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",46,91,758700,7,5638,0,NA
"PDESHCYXVTTQ","test",5,0,"RWA","na","na","Gods laws about abortion pornography and marriage must be strictly followed before it is too late violations must be punished.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",47,87,767972,4,8765,0,NA
"PDESHCYXVTTQ","test",11,0,"RWA","na","na","There are many radical immoral people trying to ruin things the society ought to stop them.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",48,93,776356,6,7876,0,NA
"PDESHCYXVTTQ","test",4,0,"RWA","na","na","Our society would be better off if we showed tolerance and understanding for untraditional values and opinions.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",49,86,782484,5,5621,0,NA
"PDESHCYXVTTQ","form",2,0,"SECS","na","na","na","Limited government","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,802175,70,9038,0,NA
"PDESHCYXVTTQ","form",7,0,"SECS","na","na","na","Traditional marriage","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,806390,90,3675,0,NA
"PDESHCYXVTTQ","form",8,0,"SECS","na","na","na","Traditional values","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,809589,85,2662,0,NA
"PDESHCYXVTTQ","form",9,0,"SECS","na","na","na","Fiscal responsibility","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,812749,80,2624,0,NA
"PDESHCYXVTTQ","form",6,0,"SECS","na","na","na","Gun ownership","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,817004,10,3719,0,NA
"PDESHCYXVTTQ","form",11,0,"SECS","na","na","na","The family unit","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,820581,90,3040,0,NA
"PDESHCYXVTTQ","form",12,0,"SECS","na","na","na","Patriotism","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,825101,80,3984,0,NA
"PDESHCYXVTTQ","form",10,0,"SECS","na","na","na","Business","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,830172,80,4534,0,NA
"PDESHCYXVTTQ","form",3,0,"SECS","na","na","na","Military and national security","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,834548,70,3840,0,NA
"PDESHCYXVTTQ","form",1,0,"SECS","na","na","na","Abortion","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,842204,50,7117,0,NA
"PDESHCYXVTTQ","form",5,0,"SECS","na","na","na","Welfare benefits","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,845917,65,3173,0,NA
"PDESHCYXVTTQ","form",4,0,"SECS","na","na","na","Religion","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,849668,70,3217,0,NA
"POOHZHQQIKSX","test",1,0,"apprentissage","na","na","Watch carefully these two families","na",".jpg","na","learn02","na","na",500,"na","na","na","na","na","na","NEXT","na","na","na","na",1,1,191751,1,34814,0,NA
"POOHZHQQIKSX","test",3,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B2","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",2,3,194905,1,2622,1,NA
"POOHZHQQIKSX","test",11,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M2","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",3,11,200664,2,3642,1,NA
"POOHZHQQIKSX","test",10,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M1","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",4,10,205722,1,3440,0,NA
"POOHZHQQIKSX","test",18,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M8","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",5,18,212203,2,4142,1,NA
"POOHZHQQIKSX","test",7,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B6","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",6,7,215110,1,1368,1,NA
"POOHZHQQIKSX","test",2,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B1","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",7,2,218128,1,1556,1,NA
"POOHZHQQIKSX","test",6,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B5","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",8,6,221103,1,1724,1,NA
"POOHZHQQIKSX","test",14,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",9,14,223886,2,1556,1,NA
"POOHZHQQIKSX","test",17,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M7","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",10,17,228477,2,3109,1,NA
"POOHZHQQIKSX","test",9,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B8","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",11,9,231405,1,1426,1,NA
"POOHZHQQIKSX","test",5,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B4","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",12,5,233998,1,1203,1,NA
"POOHZHQQIKSX","test",16,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M6","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",13,16,237606,2,2350,1,NA
"POOHZHQQIKSX","test",15,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",14,15,240387,2,1281,1,NA
"POOHZHQQIKSX","test",13,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M4","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",15,13,242897,2,1404,1,NA
"POOHZHQQIKSX","test",8,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B7","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",16,8,245327,1,1099,1,NA
"POOHZHQQIKSX","test",12,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M3","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",17,12,248257,2,1698,1,NA
"POOHZHQQIKSX","test",4,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B3","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",18,4,250840,1,1246,1,NA
"POOHZHQQIKSX","test",2,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B2","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",19,36,566648,6,11872,0,NA
"POOHZHQQIKSX","test",11,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M3","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",20,45,570688,5,3511,0,NA
"POOHZHQQIKSX","test",9,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M1","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",21,43,575357,5,4133,0,NA
"POOHZHQQIKSX","test",1,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B1","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",22,35,581381,4,5491,0,NA
"POOHZHQQIKSX","test",7,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B7","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",23,41,583888,6,1973,0,NA
"POOHZHQQIKSX","test",14,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M6","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",24,48,585212,5,806,0,NA
"POOHZHQQIKSX","test",5,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B5","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",25,39,586892,5,1153,0,NA
"POOHZHQQIKSX","test",10,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M2","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",26,44,588146,5,718,0,NA
"POOHZHQQIKSX","test",3,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B3","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",27,37,590551,4,1875,0,NA
"POOHZHQQIKSX","test",15,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M7","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",28,49,591790,5,711,0,NA
"POOHZHQQIKSX","test",6,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B6","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",29,40,593929,6,1618,0,NA
"POOHZHQQIKSX","test",8,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B8","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",30,42,595257,6,799,0,NA
"POOHZHQQIKSX","test",12,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M4","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",31,46,597115,4,1325,0,NA
"POOHZHQQIKSX","test",16,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M8","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",32,50,598561,5,907,0,NA
"POOHZHQQIKSX","test",13,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M5","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",33,47,599562,5,484,0,NA
"POOHZHQQIKSX","test",4,3,"ratings3","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B4","na","na",500,"na","na","11","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",34,38,601865,4,1763,0,NA
"POOHZHQQIKSX","test",5,0,"RWA","na","na","Gods laws about abortion pornography and marriage must be strictly followed before it is too late violations must be punished.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",35,87,620793,1,10955,0,NA
"POOHZHQQIKSX","test",2,0,"RWA","na","na","Our country needs free thinkers who will have the courage to stand up against traditional ways even if this upsets many people.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",36,84,626099,6,4781,0,NA
"POOHZHQQIKSX","test",9,0,"RWA","na","na","Our forefathers ought to be honored more for the way they have built our society at the same time we ought to put an end to those forces destroying it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",37,91,644914,4,18294,0,NA
"POOHZHQQIKSX","test",13,0,"RWA","na","na","Facts show that we have to be harder against crime and sexual immorality in order to uphold law and order.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",38,95,652285,3,6844,0,NA
"POOHZHQQIKSX","test",14,0,"RWA","na","na","The situation in the society of today would be improved if troublemakers were treated with reason and humanity.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",39,96,657532,7,4731,0,NA
"POOHZHQQIKSX","test",12,0,"RWA","na","na","It is better to accept bad literature than to censor it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",40,94,662735,7,4643,0,NA
"POOHZHQQIKSX","test",10,0,"RWA","na","na","People ought to put less attention to the Bible and religion instead they ought to develop their own moral standards.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",41,92,666607,7,3356,0,NA
"POOHZHQQIKSX","test",1,0,"RWA","na","na","Our country needs a powerful leader in order to destroy the radical and immoral currents prevailing in society today.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",42,83,674085,2,6960,0,NA
"POOHZHQQIKSX","test",7,0,"RWA","na","na","It would be best if newspapers were censored so that people would not be able to get hold of destructive and disgusting material.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",43,89,679107,1,4478,0,NA
